"";"X";"V1"
"1772";1772;0
"1773";1773;0
"1774";1774;15
"1775";1775;1
"1776";1776;18
"1777";1777;14
"1778";1778;0
"1779";1779;0
"1780";1780;8
"1781";1781;1
"1782";1782;7
"1783";1783;18
"1784";1784;8
"1785";1785;0
"1786";1786;15
"1787";1787;1
"1788";1788;4
"1789";1789;10
"1790";1790;9
"1791";1791;19
"1792";1792;15
"1793";1793;17
"1794";1794;6
"1795";1795;12
"1796";1796;3
"1797";1797;18
"1798";1798;8
"1799";1799;12
"1800";1800;16
"1801";1801;0
"1802";1802;17
"1803";1803;3
"1804";1804;2
"1805";1805;0
"1806";1806;5
"1807";1807;1
"1808";1808;0
"1809";1809;15
"1810";1810;16
"1811";1811;10
"1812";1812;12
"1813";1813;7
"1814";1814;14
"1815";1815;14
"1816";1816;18
"1817";1817;12
"1818";1818;8
"1819";1819;12
"1820";1820;10
"1821";1821;0
"1822";1822;16
"1823";1823;18
"1824";1824;9
"1825";1825;7
"1826";1826;2
"1827";1827;6
"1828";1828;14
"1829";1829;14
"1830";1830;0
"1831";1831;19
"1832";1832;8
"1833";1833;19
"1834";1834;8
"1835";1835;17
"1836";1836;19
"1837";1837;0
"1838";1838;0
"1839";1839;0
"1840";1840;12
"1841";1841;16
"1842";1842;0
"1843";1843;0
"1844";1844;0
"1845";1845;10
"1846";1846;0
"1847";1847;8
"1848";1848;11
"1849";1849;16
"1850";1850;7
"1851";1851;8
"1852";1852;0
"1853";1853;10
"1854";1854;18
"1855";1855;0
"1856";1856;14
"1857";1857;14
"1858";1858;14
"1859";1859;3
"1860";1860;0
"1861";1861;14
"1862";1862;2
"1863";1863;2
"1864";1864;16
"1865";1865;16
"1866";1866;0
"1867";1867;14
"1868";1868;18
"1869";1869;15
"1870";1870;13
"1871";1871;12
"1872";1872;0
"1873";1873;1
"1874";1874;15
"1875";1875;0
"1876";1876;14
"1877";1877;18
"1878";1878;12
"1879";1879;16
"1880";1880;6
"1881";1881;6
"1882";1882;19
"1883";1883;0
"1884";1884;14
"1885";1885;16
"1886";1886;6
"1887";1887;0
"1888";1888;19
"1889";1889;0
"1890";1890;12
"1891";1891;8
"1892";1892;8
"1893";1893;11
"1894";1894;0
"1895";1895;0
"1896";1896;8
"1897";1897;15
"1898";1898;16
"1899";1899;12
"1900";1900;16
"1901";1901;18
"1902";1902;0
"1903";1903;0
"1904";1904;18
"1905";1905;18
"1906";1906;9
"1907";1907;16
"1908";1908;16
"1909";1909;12
"1910";1910;12
"1911";1911;1
"1912";1912;0
"1913";1913;8
"1914";1914;12
"1915";1915;0
"1916";1916;0
"1917";1917;0
"1918";1918;2
"1919";1919;18
"1920";1920;0
"1921";1921;0
"1922";1922;8
"1923";1923;15
