"";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol"
"1336";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1337";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1338";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1339";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;39
"1340";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1341";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1342";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1343";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1344";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1345";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1346";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;0;0;0;0
"1347";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1348";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1349";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1350";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1351";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1352";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1353";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1354";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1355";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1356";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"1357";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1358";2;5;6;8;10;13;14;17;19;19;19;19;19;19;19;19;19;19;19
"1359";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;39
"1360";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1361";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1362";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1363";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1364";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1365";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1366";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"1367";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1368";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1369";2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
"1370";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1371";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1372";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1373";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1374";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"1375";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1376";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1377";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1378";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1379";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1380";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1381";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1382";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1383";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1384";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1385";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1386";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1387";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1388";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1389";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1390";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1391";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1392";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1393";2;5;6;8;10;13;14;16;16;16;16;16;16;16;16;16;16;16;16
"1394";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"1395";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1396";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1397";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1398";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1399";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1400";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"1401";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1402";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1403";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1404";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1405";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1406";2;5;6;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9
"1407";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1408";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1409";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1410";2;5;6;8;10;13;14;17;19;19;19;19;19;19;19;19;19;19;19
"1411";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1412";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1413";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1414";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1415";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1416";2;5;6;8;10;13;14;17;18;20;22;24;27;28;30;30;30;30;30
"1417";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1418";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1419";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1420";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1421";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1422";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"1423";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1424";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1425";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1426";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1427";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1428";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1429";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1430";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1431";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1432";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1433";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1434";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1435";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1436";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1437";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1438";2;5;6;8;10;13;14;17;18;20;22;24;27;28;30;30;30;30;30
"1439";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"1440";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1441";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1442";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1443";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1444";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1445";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1446";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1447";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1448";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1449";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1450";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1451";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1452";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1453";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"1454";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1455";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1456";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"1457";2;5;6;8;10;13;14;17;18;20;22;24;27;28;30;30;30;30;30
"1458";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1459";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1460";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1461";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"1462";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1463";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1464";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1465";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1466";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1467";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1468";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1469";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;39
"1470";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1471";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1472";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1473";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1474";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1475";2;5;6;8;10;13;14;17;18;20;22;24;27;28;30;30;30;30;30
"1476";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1477";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1478";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1479";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1480";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;39
"1481";2;5;6;8;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
"1482";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1483";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1484";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1485";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1486";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1487";2;5;6;8;10;13;14;17;19;19;19;19;19;19;19;19;19;19;19
"1488";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1489";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1490";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1491";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1492";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1493";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1494";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1495";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1496";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1497";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;37;37
"1498";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1499";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1500";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1501";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1502";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1503";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1504";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1505";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1506";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1507";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1508";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1509";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1510";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1511";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1512";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1513";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1514";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1515";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1516";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1517";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1518";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1519";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1520";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1521";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1522";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1523";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1524";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1525";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1526";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1527";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1528";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1529";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1530";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1531";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1532";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1533";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1534";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1535";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1536";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1537";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1538";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1539";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1540";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1541";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1542";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"1543";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1544";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1545";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1546";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1547";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1548";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1549";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1550";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1551";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1552";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1553";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1554";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1555";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1556";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;39
"1557";2;5;6;8;10;13;14;17;18;20;22;24;27;28;30;30;30;30;30
"1558";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1559";2;5;6;8;10;13;14;17;18;20;22;24;27;28;30;30;30;30;30
"1560";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1561";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1562";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1563";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1564";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1565";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"1566";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1567";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1568";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1569";2;5;6;8;10;13;14;17;18;20;22;24;27;28;30;30;30;30;30
"1570";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1571";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1572";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1573";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1574";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"1575";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1576";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1577";2;5;6;8;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
"1578";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1579";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1580";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1581";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1582";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1583";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;39
"1584";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1585";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1586";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1587";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1588";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1589";2;5;6;8;10;13;14;17;18;20;22;24;27;29;29;29;29;29;29
"1590";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1591";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1592";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1593";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;39
"1594";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1595";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1596";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1597";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1598";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1599";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1600";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"1601";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1602";2;5;6;8;10;13;14;17;18;20;22;24;26;26;26;26;26;26;26
"1603";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1604";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1605";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1606";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1607";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1608";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1609";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1610";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"1611";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1612";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1613";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1614";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1615";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1616";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1617";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1618";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1619";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1620";2;5;6;8;10;13;14;17;18;20;22;24;26;26;26;26;26;26;26
"1621";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1622";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;33;33;33;33
"1623";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1624";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1625";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1626";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1627";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1628";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1629";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1630";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1631";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1632";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1633";2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
"1634";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1635";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1636";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1637";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1638";2;5;6;8;10;13;14;17;18;20;22;25;25;25;25;25;25;25;25
"1639";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1640";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1641";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1642";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1643";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1644";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1645";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1646";2;5;6;8;10;13;14;17;18;20;22;24;27;29;29;29;29;29;29
"1647";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1648";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1649";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1650";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1651";2;5;6;8;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"1652";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1653";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1654";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1655";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1656";2;5;6;8;10;13;14;17;18;20;22;24;27;29;29;29;29;29;29
"1657";2;5;6;8;10;13;14;17;18;21;21;21;21;21;21;21;21;21;21
"1658";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1659";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1660";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1661";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1662";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1663";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1664";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1665";2;5;6;8;10;13;14;17;18;20;22;24;27;28;31;32;35;36;38
"1666";2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4
