"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Coord. facteur 8";"Coord. facteur 9";"Coord. facteur 10";"Coord. facteur 11";"Coord. facteur 12";"Coord. facteur 13";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"Corr. facteur 8";"Corr. facteur 9";"Corr. facteur 10";"Corr. facteur 11";"Corr. facteur 12";"Corr. facteur 13";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"COR -facteur 8";"COR -facteur 9";"COR -facteur 10";"COR -facteur 11";"COR -facteur 12";"COR -facteur 13";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"CTR -facteur 8";"CTR -facteur 9";"CTR -facteur 10";"CTR -facteur 11";"CTR -facteur 12";"CTR -facteur 13";"mass";"chi.distance";"inertie"
"sport";0,492688504623801;-0,531260405106345;-1,74201828417988;0,627613162194311;-0,754510315795576;-2,01125672662062;2,30540336401209;1,17404280274844;3,74118262819277;-4,8406177153566;-0,259861422113956;2,81816197410475;0,141436253449919;0,0632282017340165;-0,0681782500547844;-0,223558460290388;0,0805434899692784;-0,0968285844094251;-0,258110641624909;0,295859366739922;0,150668453759094;0,480117249984937;-0,621211070588139;-0,0333488000351367;0,36166322563967;0,0181509409732694;0,00915215845250794;0,00930785880066855;0,0945028914057932;0,0101388879501899;0,0138700818411399;0,0888363411381588;0,108940512596817;0,0262811318460204;0,217776040579367;0,326882107027033;0,000879667152839041;0,0933032825898289;0,000129038619637255;4,74977424545919e-05;5,5225926120956e-05;0,000593790886083243;7,70747625248586e-05;0,00011139314691855;0,000791522251864103;0,00103997273721252;0,000269709330154075;0,00273870924304217;0,00458489802884673;1,32133132514945e-05;0,00155403219040621;3,9142593413591e-06;0,000195671741087152;4,41173767815717;0,00380844310665512
"spain";0,584812883021908;-0,627153229052021;-2,10683237233702;-1,56939505417006;5,63203930069355;1,40297672604269;-0,474129956505537;1,39154481242185;-0,42224752766007;0,0462733599711406;-0,115477239481392;0,658027694464139;0,124545749201302;0,0880351434174351;-0,0944088717386101;-0,31715322189343;-0,236249786356534;0,847822272668047;0,211197907697024;-0,0713734254686443;0,209476998010585;-0,0635632742273549;0,00696578683495479;-0,017383432606106;0,0990565771319104;0,0187485659281513;0,0117950207125485;0,0118650176166097;0,126440387380711;0,0579905156599753;0,706913355871538;0,0395405540896251;0,00421479576209963;0,0337719992516993;0,00253753875562039;2,73235938651699e-05;0,00015889627434751;0,00465306950945747;9,15255219022551e-05;4,01525583863026e-05;4,61771032024079e-05;0,000521121900965901;0,000289163797133814;0,00372400892473173;0,000231089542576307;2,63921123534547e-05;0,000227338899343892;2,09321380599195e-05;2,51386198452482e-07;1,56556875962621e-06;5,08355707762442e-05;1,82111419138029e-06;0,000117403044652291;4,61282091853823;0,00249811569989871
"soft";0,440689292694904;-0,533849358968087;-1,57679185481376;0,0418649463451913;-0,663619537479515;-1,28122130568627;1,07113722801863;-0,437981107158668;7,54339246922445;-4,56843979753234;-0,484329946523323;3,91059616025613;0,270576694968949;0,0441214052835779;-0,0534485051437729;-0,157866945322511;0,00419147979197723;-0,0664409756547116;-0,128274694718474;0,107241270743687;-0,0438502642470062;0,755237492412056;-0,457387976431046;-0,0484906672700202;0,391525278574256;0,0270898889918822;0,00479247109924232;0,006151601199758;0,050676224048097;2,95272600549382e-05;0,00702267904470168;0,0235949891279735;0,0153922330535518;0,00239388228933713;0,579484095354792;0,190564159143361;0,00200001490742442;0,117589026443041;0,00030909702866618;3,80008321324179e-05;5,57654948676549e-05;0,000486493279342351;3,42948720793203e-07;8,61720523078552e-05;0,000321200648484412;0,000224501029477447;3,75352111744087e-05;0,0111342640677713;0,00408379489368711;4,58997959338013e-05;0,00299236143087112;1,43254701718624e-05;0,000195671741087152;5,4532042512466;0,00581877599612844
"simplistic";0,614843580733749;-0,61335534401242;-2,04852853587308;-0,134229386215735;4,39953917656569;1,67620562288117;-0,840453046735282;1,01731740657526;-0,428776986388454;0,0893625814644357;-0,105105113148397;0,601833807613546;0,0660407596471503;0,113307403466734;-0,113033141452912;-0,377516260396322;-0,0247366707527268;0,810775904908895;0,308902154558316;-0,15488419403783;0,187477917071188;-0,0790178323663842;0,016468322009211;-0,0193694588918205;0,110909877237083;0,0121704238818908;0,0194525086592555;0,0169327249829834;0,178357498956959;0,000632949564840257;0,643621729343398;0,0842127577739102;0,0197601456112924;0,0269312687806836;0,00390411744658055;0,000152043776558076;0,000196403897333153;0,00580745485096404;3,83963552425347e-05;7,39703026590807e-05;7,36126439221607e-05;0,000821130427403108;3,52552109808105e-06;0,00378741145191099;0,000549772099201359;0,00013821495005804;0,000202507475779949;3,59741916910665e-05;1,56257014166398e-06;2,16160231869786e-06;7,08730740004342e-05;8,53399196723022e-07;0,000195671741087152;3,77638141536067;0,00279048577354546
"simon";0,278399917672366;-0,511162878825886;-1,01155483708423;-0,421607961944798;-0,338463177569558;-0,550297867784167;0,290137134057944;-1,25332211601475;0,925210685113621;-0,164285294417756;0,577140031495417;-5,82389093673594;0,0720610421100626;0,044722566768501;-0,0821139466167988;-0,162497636923654;-0,067727714813471;-0,0543712159977986;-0,0884006480328926;0,0466080502408708;-0,201335483446059;0,148627187054774;-0,0263910280940799;0,092712612162854;-0,935558291282116;0,0115759903742778;0,00577939957726841;0,0170419524123661;0,0630208687700888;0,00904877293530455;0,00551997816544374;0,0131527676855049;0,00341246376243171;0,0592335082698199;0,0263414334116654;0,000744651044456873;0,00858149584867738;0,788056461280597;6,62468363734114e-05;1,51658345712793e-05;5,11265778361773e-05;0,000200219776235373;3,47812925244092e-05;2,24156307616488e-05;5,92548317786171e-05;1,64715603959139e-05;0,000307364365532756;0,000167497908630771;5,28111336475735e-06;6,51764207636151e-05;0,00663673651684636;1,01608300199355e-06;0,000195671741087152;3,13708841389415;0,00192566894622723
"sign";0,365934801413333;-0,518789662676201;-1,35230924599308;-0,447284113440591;-0,550083455289531;-0,913954807681267;1,02687750157224;-2,70100487615783;2,79170275554523;-1,78009805992539;-0,444407465319968;3,48844706566142;0,210138604318978;0,0615970359705178;-0,0873267734841752;-0,22763137298497;-0,0752903946774969;-0,0925943918189504;-0,153844091752787;0,172852131465396;-0,454654473612948;0,469921457014085;-0,299640164873037;-0,0748061745457242;0,58720296226235;0,0353721895786839;0,00879966370671558;0,0154702556782358;0,0992594098102979;0,00897538650478928;0,0128494873549349;0,031973123329171;0,0376714921177601;0,242441474069743;0,211354065145199;0,0770472968098027;0,00448412200944965;0,249177757038465;0,000496466425434389;2,62020660754932e-05;5,26636234688073e-05;0,000357832797870771;3,91466908261918e-05;5,92086658676612e-05;0,000163447225469358;0,000206331429428101;0,00142750896979383;0,00152498811789591;0,000620034654042605;3,86447765882907e-05;0,00238118086524513;8,64051833935895e-06;0,000195671741087152;3,34171719718547;0,00218508077837536
"shusei";0,308386293357878;-0,497300423695129;-1,10819659174647;-1,06248099470479;-0,33526418380992;-0,444307132634697;1,01039660351973;-6,11293909511001;-3,44562642858955;-0,707369970493933;-0,395968413522446;3,1974954816522;0,144600108921223;0,0384964406397834;-0,06207894661097;-0,138338263503397;-0,132631499598087;-0,0418516582243368;-0,0554636944822147;0,126129707149133;-0,76308967706428;-0,430124023447224;-0,0883023229825702;-0,0494294813184395;0,399149370956487;0,0180507033856143;0,00316328183313923;0,00719517942483992;0,0337397903891977;0,0256340755352168;0,002415972920108;0,00382464645636883;0,0184607102648199;0,628558093928153;0,16296627574622;0,00615817316127864;0,0018018760903865;0,10596293587264;0,000118988377629565;1,86087946485758e-05;4,8391130475356e-05;0,000240304403780082;0,000220887149084036;2,19939093150964e-05;3,8627329102271e-05;0,00019976153414554;0,00731186639152436;0,00232308172922842;9,7908714271629e-05;3,06795649253479e-05;0,00200054344992491;4,09133790553548e-06;0,000195671741087152;4,69704953861794;0,00431696363797422
"selfie";-0,667752902113198;0,757328088712991;0,59248176416495;0,0970465608383729;0,152967957792454;0,091806003323406;0,0520993873598909;0,0400474056905831;0,0495591027403662;-0,0121032740717926;3,95709805309077;0,569432929023219;-0,857907039981;-0,156793040969823;0,177825919835605;0,139118852540517;0,0227872096719574;0,0359179438940974;0,0215566901990377;0,0122332996995905;0,00940341030538013;0,0116368231449194;-0,00284193320823018;0,929154235341221;0,133706825215368;-0,201442559429323;0,0645807671169751;0,0726600976667695;0,0419935522666458;0,000931235440459884;0,00218999214261391;0,000711034651246266;0,000213724230300592;0,000117467557366945;0,000146802046119627;7,85033648241848e-06;0,783576381326204;0,0146333290108908;0,0182377662079243;8,72488432435719e-05;0,000112226711922998;6,86875593605469e-05;1,84284330030838e-06;4,57856144311708e-06;1,64918840179572e-06;5,31120839681439e-07;3,13817301793556e-07;4,80590275981328e-07;2,86638052786222e-08;0,00306395041712808;6,3447317468783e-05;0,000144015279859305;0,000195671741087152;2,25093628298259;0,000991412779330702
"select";0,734966371581111;-0,55816380385402;-1,81531319001736;5,60643328560157;-0,530461319945735;2,76912121023513;-2,30574540765426;-0,479592216811099;-0,454894821301991;0,261719467437618;-0,0636166078164141;0,377058260211175;-0,167979198569461;0,104437271140736;-0,0793139751396279;-0,257952422263002;0,796663107076866;-0,0753775068397554;0,393486659849134;-0,327641872651475;-0,0681491076609887;-0,0646396564928953;0,0371898198890247;-0,00903979444023239;0,0535792347516716;-0,0238695126543844;0,0164641302878182;0,00830583718206533;0,0829598562046313;0,654040648652756;0,00554218844995762;0,136133422166093;0,0880934178045083;0,0035452400159921;0,00260279192466509;0,000772479243196305;4,26187742923771e-05;0,00135022805221389;0,000147141241811649;0,000105697093757113;6,09609110344751e-05;0,000644809215718505;0,00615037259537065;5,50599170270754e-05;0,00150041722634799;0,00104028135344553;4,5006201703476e-05;4,049021610914e-05;1,34029428317282e-05;7,91897779138935e-07;2,78192250603605e-05;5,52127170039494e-06;0,000195671741087152;4,90678567220676;0,0047110996033682
"salvador";0,439102994268515;-0,565692440156264;-1,58335404337618;-1,15571976624743;2,6475878100019;0,452837112916627;0,0880684561416493;-1,14579289657027;-0,841227699699016;-0,194777136242352;-0,0124457152474535;-0,327585016538864;0,116438162358473;0,118384883431009;-0,152514181091532;-0,426882044307997;-0,31158919796035;0,713806050861881;0,122087686774204;0,0237438005442125;-0,30891285249037;-0,226800191453272;-0,0525131207713334;-0,00335544181665116;-0,0883189468140672;0,031392448827847;0,0211544546910046;0,0307104375477112;0,227188380233499;0,100046450636346;0,49698098392298;0,0131047890884058;0,000462622447202722;0,0728414900087174;0,0320412739068876;0,00154012473341943;5,87171327924117e-06;0,00366862605969547;0,00025449501085035;3,01822000666185e-05;5,00932081321095e-05;0,000392440813474066;0,000209085145085901;0,00109728348321851;3,20997848917412e-05;1,21411231044083e-06;0,000205508764032542;0,000110775884278308;5,93873639929117e-06;2,42469890847565e-08;1,67983317905166e-05;2,12230981151617e-06;0,000156537392869722;2,5862142384047;0,00104700099196607
"represent";0,340992273898485;-0,544731780961214;-1,33407221634539;-0,711213216343093;1,02835820382409;-0,163458006842042;0,244411693290183;-0,370871566238132;1,35268619156386;1,89710026037979;0,15006288925404;-2,11206156257074;0,109692491520391;0,0914474103905317;-0,146086332563521;-0,357771887509283;-0,190733373887114;0,27578541184651;-0,0438362173500524;0,0655464012865172;-0,0994604479808667;0,362763788971861;0,508764917396875;0,040243910693673;-0,566413303956481;0,02941736530902;0,0179474436778234;0,0400622341935181;0,226899326592183;0,0533016586906654;0,105480539762269;0,00240216531248665;0,00501273075814363;0,0107363863254777;0,116552405798541;0,205544089878385;0,00120092590016918;0,214542342149179;0,000317750961159677;1,82014997626047e-05;4,64497653017925e-05;0,000278597218083936;7,9180407639195e-05;0,000165541516905618;4,18244746225855e-06;9,35108610605005e-06;2,15310481969123e-05;0,000286425849465429;0,000563376417318213;3,52504531464334e-06;0,000698282635164366;1,88352720947852e-06;0,000156537392869722;2,18043054157335;0,000744222180820388
"rene";0,339682510742275;-0,534360948871113;-1,23061034413478;-0,65116538038985;0,855637318083061;-0,159642949018797;0,137283715945248;-0,724348730327435;0,655719042558883;-0,122173563539977;0,438616577300056;-4,52750721049592;0,0825579835283107;0,0682334332093379;-0,10733929761294;-0,247197798143191;-0,130802287683204;0,171875412917959;-0,0320681405569349;0,0275767487769985;-0,14550293037773;0,131717000668543;-0,0245415098632405;0,0881067290344515;-0,909459130460091;0,0165837641822268;0,0123979799508537;0,0268367671053629;0,13440229519319;0,0311038914654914;0,0508339643209933;0,00159507464542885;0,00110092949141508;0,0285100182090927;0,0190657439361557;0,00059343061024847;0,00714217885104101;0,686292428763006;0,000125297457719816;2,25774288937063e-05;5,5872426658012e-05;0,000296325640647191;8,29680179662385e-05;0,000143254259792661;4,98686478523424e-06;3,68778982188697e-06;0,000102665261050946;8,41324820518802e-05;2,92067068994967e-06;3,76442104415168e-05;0,00401094226530986;1,33366349240027e-06;0,000195671741087152;2,61334495458924;0,00133635421509745
"razumov";-0,0362387160119372;-0,732121246131035;-1,12745657730857;-3,21291193257715;-3,65279908369778;5,64837205053913;0,854786109167736;2,14556852787311;-0,728410997046972;-0,650625930944164;-0,164696356540509;0,572863833310999;0,0711083648954082;-0,00452889494699294;-0,0914960731803194;-0,140902685245381;-0,401530247699417;-0,456504676023563;0,705899282689716;0,106825983826091;0,268140142192421;-0,0910323887516723;-0,0813112829401839;-0,0205827517917235;0,0715930475887327;0,00888669218737391;3,36847511575837e-05;0,0120256892515081;0,0269307467482574;0,180764418792225;0,221161383897167;0,476662847721434;0,0101887181812961;0,0597131597641827;0,00561635221574928;0,00401755084742909;0,000240387458449696;0,00262287081196147;2,21895591807036e-05;2,56964845261581e-07;0,000104880350455222;0,000248729764355721;0,00201988085283463;0,00261083652523447;0,00624273212955653;0,000142969375890525;0,000900767876139704;0,000103820017340227;8,28306073684028e-05;5,30757442525701e-06;6,42141767142356e-05;9,89394505165445e-07;0,000195671741087152;5,34878507122158;0,0055980710167344
"professionally";0,584812883021908;-0,627153229052021;-2,10683237233702;-1,56939505417006;5,63203930069355;1,40297672604269;-0,474129956505537;1,39154481242185;-0,42224752766007;0,0462733599711409;-0,115477239481392;0,658027694464138;0,124545749201303;0,088035143417435;-0,0944088717386101;-0,317153221893431;-0,236249786356534;0,847822272668047;0,211197907697024;-0,0713734254686443;0,209476998010585;-0,0635632742273549;0,00696578683495482;-0,0173834326061059;0,0990565771319104;0,0187485659281515;0,0117950207125485;0,0118650176166097;0,126440387380711;0,0579905156599753;0,706913355871539;0,0395405540896251;0,00421479576209963;0,0337719992516993;0,00253753875562039;2,73235938651701e-05;0,000158896274347509;0,00465306950945747;9,15255219022568e-05;6,69209306438376e-05;7,69618386706799e-05;0,000868536501609835;0,000481939661889691;0,00620668154121956;0,000385149237627178;4,39868539224244e-05;0,000378898165573153;3,48868967665326e-05;4,18976997420808e-07;2,60928126604368e-06;8,47259512937403e-05;3,03519031896721e-06;0,000195671741087152;4,61282091853823;0,00416352616649785
"portray";0,488812479216796;-0,525726516128599;-1,85094103975244;1,32844542334628;-0,957619205561623;-2,98443175008073;4,0819395305767;3,61817651578928;-3,29744021293084;-0,584207816624518;0,094008369511358;0,666102608053436;-0,0899523696944307;0,0647684294025577;-0,0696595978881011;-0,245252625819999;0,176021127273622;-0,126886064793863;-0,395441944161424;0,540863467183311;0,479414131579393;-0,436916062336544;-0,0774084630328876;0,012456258182487;0,0882596528912147;-0,0119188317685371;0,00777524119770757;0,00786692992449639;0,0920821555578326;0,0392052565938883;0,0192834610066533;0,168822208110564;0,294767319508194;0,215430075683959;0,146014763191194;0,00410936703801932;9,93615650819117e-05;0,00449881277241722;4,50478499908301e-05;4,67533439983702e-05;5,40813935273185e-05;0,000670368006230159;0,00034531507901414;0,00017943774563857;0,00174281549541931;0,00326032761931763;0,00256157815117776;0,00212756074782871;6,67825251448335e-05;1,72926340120221e-06;8,68181200750576e-05;1,58326396384838e-06;0,000195671741087152;4,74880533121044;0,00441262318978842
"pinterest";0,244773793405326;-0,522134033814992;-1,12843002615935;-0,427988317165548;-0,64039334918266;-0,79384695781918;0,638956330553405;-0,722360953612821;2,7596268282584;4,65670484446302;-0,0322747472978033;-0,804651617459508;0,130885696440108;0,04214884226836;-0,0899089102964885;-0,194310095544881;-0,073697481343683;-0,110272582243763;-0,136696538239824;0,110025134709865;-0,124387000222004;0,475194154919964;0,801861650501794;-0,00555755260471724;-0,138557047441434;0,0225378726116458;0,00429046942971238;0,0170763558538716;0,0753156535684904;0,00895501606787805;0,018977482041406;0,026286061342937;0,015894037285279;0,0188964852457357;0,225055328350069;0,574570473470712;2,57725124697434e-05;0,014446981039844;0,00020988379159433;1,17235177744361e-05;5,33448028153085e-05;0,0002491594575858;3,58419754295382e-05;8,02456935931955e-05;0,000123310960051416;7,98859610132414e-05;0,000102102560815643;0,00149014601636667;0,00424312213995331;2,03823291421175e-07;0,000126690452291356;3,35206541944429e-06;0,000195671741087152;3,20119057567488;0,00200516986298863
